UserLoginId,score,Score_Bucket
100992,0.101869,0.00-0.20 Very Low
100617,0.101617,0.00-0.20 Very Low
101133,0.101413,0.00-0.20 Very Low
100659,0.100964,0.00-0.20 Very Low
101140,0.100696,0.00-0.20 Very Low
100650,0.100436,0.00-0.20 Very Low
100882,0.1004,0.00-0.20 Very Low
101207,0.100055,0.00-0.20 Very Low
100615,0.099735,0.00-0.20 Very Low
101382,0.099616,0.00-0.20 Very Low
100201,0.099421,0.00-0.20 Very Low
100011,0.098361,0.00-0.20 Very Low
100721,0.098265,0.00-0.20 Very Low
100014,0.097416,0.00-0.20 Very Low
100555,0.096802,0.00-0.20 Very Low
100145,0.096423,0.00-0.20 Very Low
100799,0.096229,0.00-0.20 Very Low
100285,0.09621,0.00-0.20 Very Low
101279,0.096164,0.00-0.20 Very Low
101073,0.09579,0.00-0.20 Very Low
101487,0.095319,0.00-0.20 Very Low
100212,0.095231,0.00-0.20 Very Low
101125,0.095126,0.00-0.20 Very Low
100129,0.094861,0.00-0.20 Very Low
100250,0.094726,0.00-0.20 Very Low
100466,0.094479,0.00-0.20 Very Low
101145,0.094047,0.00-0.20 Very Low
101318,0.093129,0.00-0.20 Very Low
100465,0.091861,0.00-0.20 Very Low
101231,0.091803,0.00-0.20 Very Low
100333,0.09168,0.00-0.20 Very Low
101155,0.091605,0.00-0.20 Very Low
100248,0.091031,0.00-0.20 Very Low
101325,0.09103,0.00-0.20 Very Low
101442,0.090961,0.00-0.20 Very Low
101080,0.090554,0.00-0.20 Very Low
101370,0.090422,0.00-0.20 Very Low
101481,0.090349,0.00-0.20 Very Low
101435,0.09033,0.00-0.20 Very Low
100537,0.089708,0.00-0.20 Very Low
100918,0.088557,0.00-0.20 Very Low
100119,0.088315,0.00-0.20 Very Low
100067,0.088287,0.00-0.20 Very Low
100875,0.087891,0.00-0.20 Very Low
100808,0.08787,0.00-0.20 Very Low
101352,0.087576,0.00-0.20 Very Low
100436,0.087437,0.00-0.20 Very Low
101367,0.087309,0.00-0.20 Very Low
101299,0.087032,0.00-0.20 Very Low
100264,0.086994,0.00-0.20 Very Low
101083,0.086798,0.00-0.20 Very Low
101498,0.086287,0.00-0.20 Very Low
100404,0.085988,0.00-0.20 Very Low
100956,0.085845,0.00-0.20 Very Low
100123,0.085568,0.00-0.20 Very Low
100843,0.085388,0.00-0.20 Very Low
100083,0.085194,0.00-0.20 Very Low
100988,0.085041,0.00-0.20 Very Low
101322,0.084512,0.00-0.20 Very Low
100290,0.082929,0.00-0.20 Very Low
100978,0.081532,0.00-0.20 Very Low
100076,0.080704,0.00-0.20 Very Low
100071,0.080378,0.00-0.20 Very Low
100033,0.079551,0.00-0.20 Very Low
100842,0.079525,0.00-0.20 Very Low
100887,0.07827,0.00-0.20 Very Low
100399,0.078113,0.00-0.20 Very Low
101426,0.077258,0.00-0.20 Very Low
100702,0.076888,0.00-0.20 Very Low
101046,0.075974,0.00-0.20 Very Low
101452,0.072447,0.00-0.20 Very Low
100249,0.072243,0.00-0.20 Very Low
100088,0.071894,0.00-0.20 Very Low
100295,0.071843,0.00-0.20 Very Low
100616,0.071499,0.00-0.20 Very Low
100757,0.071283,0.00-0.20 Very Low
101457,0.070174,0.00-0.20 Very Low
100678,0.070084,0.00-0.20 Very Low
100459,0.068508,0.00-0.20 Very Low
101216,0.068196,0.00-0.20 Very Low
100372,0.066649,0.00-0.20 Very Low
100540,0.066201,0.00-0.20 Very Low
101193,0.065191,0.00-0.20 Very Low
101233,0.06501,0.00-0.20 Very Low
100428,0.063723,0.00-0.20 Very Low
100464,0.060032,0.00-0.20 Very Low
101120,0.058757,0.00-0.20 Very Low
100101,0.057902,0.00-0.20 Very Low
100449,0.05681,0.00-0.20 Very Low
101434,0.055516,0.00-0.20 Very Low
100628,0.053923,0.00-0.20 Very Low
100675,0.053661,0.00-0.20 Very Low
100718,0.052198,0.00-0.20 Very Low
101496,0.05185,0.00-0.20 Very Low
100206,0.047147,0.00-0.20 Very Low
100396,0.047088,0.00-0.20 Very Low
100279,0.045304,0.00-0.20 Very Low
100073,0.043418,0.00-0.20 Very Low
100158,0.041121,0.00-0.20 Very Low
100244,0.040057,0.00-0.20 Very Low
