UserLoginId,SignupDay,SignupTime,DeviceType,IsFreeConsultationTaken,CountryId,Gender,Age,City,State,HasTakenChatConsultation,HasTakenCallConsultation,HasTakenOtherConsultation,HasRated,HasReviewed,HadPositiveInteraction,HadNegativeInteraction,HasUsedGift,app_version,device_manufacturer,device_name,isp,language,os_name,os_version,platform,store,lifetime_session_count,session_count,time_spent,Acquisition Source,Campaign,Campaign Adgroup,Campaign Group,HasRecharged
102629,Wed,12,Android,0,2,Female,33.0,Delhi,Rajasthan,0,0,0,0,0,0,0,1,1.2,Apple,Note 10,BSNL,English,Android,12,app,play_store,11,5,547.7,referral,brand,ag3,none,1
102630,Wed,12,iOS,0,1,Male,43.0,Delhi,Unknown,0,0,0,1,0,1,0,0,2.0,Apple,iPhone 13,Vi,Marathi,iOS,17,web,play_store,5,2,261.3,meta,none,ag3,organic,0
102631,Sat,6,Android,0,1,Female,29.0,Pune,Karnataka,0,0,0,0,0,0,0,0,1.0,Oppo,Nord,Jio,Tamil,iOS,13,app,play_store,7,2,289.0,meta,generic,ag3,crm,0
102632,Sat,9,Android,0,1,Female,18.0,Pune,Unknown,0,0,0,0,0,0,0,0,1.0,Apple,A12,Jio,Hindi,Android,14,app,play_store,9,4,265.7,influencer,remarketing,none,crm,0
102633,Tue,1,Android,0,2,Female,28.0,Indore,Rajasthan,0,0,0,0,0,0,0,0,1.1,Samsung,A12,Jio,Bengali,Android,15,app,play_store,6,1,141.1,meta,activation,none,none,0
102634,Tue,3,Android,0,2,Female,40.0,Indore,Unknown,1,1,0,0,0,0,0,0,1.1,Oppo,Y21,Other,Hindi,iOS,17,app,play_store,10,4,446.8,influencer,generic,ag1,crm,0
102635,Sat,5,Android,0,1,Unknown,29.0,Pune,Delhi,1,0,0,1,0,0,0,0,2.1,OnePlus,iPhone 13,BSNL,English,Android,14,app,app_store,10,2,215.7,google,none,ag1,paid,0
102636,Mon,23,Android,0,2,Male,42.0,Unknown,Karnataka,0,0,0,1,0,0,0,1,1.0,Apple,Y21,Vi,English,Android,14,web,play_store,10,0,382.6,referral,remarketing,none,none,0
102637,Wed,17,Android,0,1,Male,34.0,Pune,Karnataka,0,0,0,0,1,0,0,1,1.2,Apple,iPhone 13,Vi,English,Android,14,app,play_store,6,2,686.9,google,brand,ag3,none,0
102638,Fri,22,iOS,1,1,Male,18.0,Delhi,MP,0,0,0,1,0,0,1,0,1.2,OnePlus,iPhone 13,Airtel,Marathi,Android,11,app,play_store,4,3,349.7,organic,none,ag3,none,0
102639,Tue,5,Android,1,2,Male,31.0,Delhi,Rajasthan,0,0,0,0,0,0,0,0,2.1,Samsung,Note 10,Other,Marathi,Android,15,app,web,8,2,244.0,meta,remarketing,ag2,organic,0
102640,Tue,22,Web,0,1,Male,32.0,Delhi,Maharashtra,1,0,1,0,0,0,0,0,1.0,OnePlus,A12,Vi,Hindi,Android,14,app,play_store,4,4,167.1,referral,none,ag1,crm,0
102641,Sat,16,Android,0,3,Female,39.0,Pune,Maharashtra,0,1,0,0,0,0,0,0,2.0,Oppo,Nord,Airtel,Hindi,Android,11,app,web,11,4,696.1,google,generic,ag3,crm,1
102642,Thu,13,Android,1,1,Male,45.0,Indore,Maharashtra,1,0,0,0,0,0,0,0,2.0,Oppo,Reno,Other,Hindi,Android,14,app,play_store,7,1,234.7,influencer,generic,ag2,organic,0
102643,Fri,23,Android,1,1,Female,37.0,Mumbai,Maharashtra,1,0,0,0,1,0,0,0,1.2,OnePlus,Nord,Vi,English,iOS,15,app,play_store,13,3,316.4,google,activation,none,paid,0
102644,Fri,10,iOS,0,3,Female,34.0,Mumbai,Delhi,0,0,0,0,0,1,0,0,2.0,Apple,A12,BSNL,Bengali,Android,13,app,play_store,11,3,457.3,organic,brand,none,none,0
102645,Tue,18,Android,1,1,Male,35.0,Indore,Maharashtra,0,0,0,0,0,0,0,0,1.1,OnePlus,Y21,Vi,Bengali,iOS,11,app,play_store,9,1,64.4,referral,activation,ag2,organic,0
102646,Mon,1,Android,0,3,Unknown,29.0,Indore,Unknown,0,0,0,0,0,1,0,0,1.1,Samsung,Nord,Other,Tamil,iOS,12,app,play_store,9,1,982.8,meta,brand,ag3,crm,1
102647,Thu,2,iOS,0,4,Male,18.0,Unknown,MP,0,0,0,1,0,1,0,1,2.1,OnePlus,Note 10,Airtel,Tamil,Android,12,app,play_store,6,3,379.2,influencer,brand,ag2,paid,0
102648,Fri,10,Android,0,2,Female,30.0,Indore,Maharashtra,1,0,0,0,0,1,0,0,2.0,Xiaomi,Note 10,Other,English,Android,11,app,play_store,10,1,681.3,organic,brand,ag3,paid,1
102649,Tue,5,iOS,0,1,Female,33.0,Delhi,MP,0,0,0,0,0,1,0,0,2.1,Samsung,Reno,Jio,Tamil,Android,12,app,play_store,10,1,337.5,google,activation,none,paid,0
102650,Fri,13,Android,0,1,Male,20.0,Bangalore,Karnataka,0,0,0,1,0,0,0,1,1.0,Apple,Note 10,Vi,Bengali,iOS,12,app,play_store,8,5,267.6,google,brand,ag2,none,0
102651,Sun,18,iOS,0,2,Male,41.0,Unknown,Unknown,1,1,0,1,0,0,0,0,2.0,Apple,Nord,Jio,Marathi,iOS,12,app,play_store,8,1,85.8,influencer,generic,ag1,paid,1
102652,Thu,15,iOS,1,1,Male,38.0,Pune,Rajasthan,1,1,0,0,0,0,0,0,1.2,Xiaomi,Note 10,BSNL,English,Android,15,app,play_store,7,3,84.0,meta,remarketing,none,paid,0
102653,Thu,20,Android,0,1,Female,19.0,Delhi,Maharashtra,0,0,1,0,0,0,0,0,1.2,Xiaomi,Note 10,Airtel,Marathi,Android,16,app,play_store,10,3,401.2,influencer,brand,ag1,none,0
102654,Sun,21,Android,0,4,Female,41.0,Mumbai,MP,1,1,0,1,0,0,0,1,1.0,Oppo,Y21,BSNL,Tamil,Android,17,app,web,9,3,241.6,influencer,brand,ag1,paid,0
102655,Wed,23,Android,0,1,Male,28.0,Pune,Unknown,0,1,1,0,0,0,0,0,1.1,OnePlus,A12,Other,Marathi,Android,17,web,play_store,6,6,248.5,meta,generic,ag1,organic,0
102656,Sun,6,iOS,0,4,Female,24.0,Indore,MP,1,0,0,0,0,0,0,1,1.1,Apple,Nord,Vi,Hindi,iOS,12,app,play_store,7,3,580.6,meta,brand,none,paid,0
102657,Sat,7,Android,0,1,Male,39.0,Jaipur,Rajasthan,0,0,0,0,0,0,0,0,1.1,Oppo,A12,Airtel,English,Android,13,web,play_store,7,1,50.9,influencer,remarketing,ag2,paid,0
102658,Sat,18,Android,1,1,Male,30.0,Unknown,Karnataka,1,0,0,0,0,1,0,0,2.0,Apple,Note 10,Jio,English,Android,17,app,app_store,6,3,86.3,google,remarketing,none,organic,1
102659,Tue,19,Android,0,1,Unknown,45.0,Unknown,Maharashtra,0,0,0,0,0,0,0,0,2.1,Samsung,Y21,Jio,Tamil,Android,17,app,app_store,8,2,233.9,organic,generic,none,paid,0
102660,Thu,15,Android,0,1,Male,23.0,Mumbai,MP,0,0,0,0,0,1,0,0,1.0,Vivo,A12,Other,Bengali,iOS,15,app,play_store,5,4,123.9,influencer,brand,none,none,0
102661,Wed,21,Android,1,1,Unknown,18.0,Indore,Maharashtra,0,0,0,0,0,0,0,0,2.0,Oppo,iPhone 13,Jio,Marathi,Android,11,app,play_store,11,2,220.7,google,none,ag1,crm,0
102662,Wed,6,Android,0,1,Female,28.0,Jaipur,Unknown,0,0,0,0,0,1,0,0,1.2,Oppo,Nord,Other,Marathi,iOS,14,app,play_store,11,6,419.4,referral,remarketing,ag3,crm,1
102663,Fri,8,Android,1,4,Unknown,36.0,Indore,Delhi,0,0,0,0,1,0,0,1,2.1,Oppo,Note 10,Airtel,Marathi,Android,16,app,play_store,11,2,45.3,referral,generic,ag1,none,0
102664,Fri,12,Android,0,1,Male,23.0,Indore,MP,1,0,0,0,0,1,0,0,2.1,OnePlus,Note 10,BSNL,Marathi,iOS,17,app,play_store,9,1,120.1,google,activation,ag3,paid,0
102665,Sun,0,Android,0,1,Male,19.0,Pune,Karnataka,1,0,0,1,0,1,1,0,2.0,Vivo,iPhone 13,Vi,Tamil,iOS,17,app,app_store,10,1,276.6,referral,generic,ag3,crm,0
102666,Wed,7,Android,0,1,Male,32.0,Mumbai,Unknown,1,1,0,1,0,1,0,0,1.2,Vivo,Note 10,BSNL,Marathi,Android,11,app,app_store,11,4,613.5,referral,none,ag3,paid,0
102667,Sun,23,iOS,0,1,Female,18.0,Mumbai,Rajasthan,1,1,0,0,0,1,0,0,2.1,Xiaomi,A12,BSNL,Hindi,Android,15,app,play_store,5,5,342.7,organic,generic,none,paid,0
102668,Sun,21,iOS,0,1,Female,32.0,Indore,MP,1,0,0,0,0,0,0,1,2.0,Apple,Note 10,Vi,Marathi,Android,12,app,app_store,9,1,144.3,meta,brand,ag2,paid,1
102669,Fri,3,Android,1,1,Male,27.0,Delhi,Delhi,1,0,0,0,0,0,0,0,1.2,Samsung,Reno,Airtel,Hindi,Android,14,app,app_store,4,4,239.9,organic,generic,ag3,none,0
102670,Thu,2,Android,1,1,Female,34.0,Bangalore,Rajasthan,0,0,0,0,0,1,0,0,2.0,Oppo,A12,Other,Marathi,Android,14,app,play_store,8,4,521.3,referral,generic,ag2,organic,1
102671,Sun,2,Android,1,1,Male,19.0,Jaipur,Karnataka,1,1,0,0,0,0,0,0,1.2,Xiaomi,A12,Jio,Bengali,Android,16,web,app_store,11,2,88.8,organic,remarketing,ag3,paid,0
102672,Mon,21,Android,1,1,Male,40.0,Delhi,Maharashtra,0,1,0,0,0,1,0,0,1.0,Oppo,Nord,Vi,Marathi,Android,14,app,app_store,9,2,593.1,organic,generic,none,crm,0
102673,Thu,12,Android,0,1,Male,29.0,Pune,Maharashtra,1,0,1,0,0,0,1,0,1.1,Apple,Nord,BSNL,English,Android,16,app,play_store,10,8,309.4,meta,generic,ag1,crm,0
102674,Wed,7,Android,0,1,Male,36.0,Jaipur,MP,0,0,0,1,0,0,0,0,2.0,Vivo,Reno,Vi,Marathi,Android,16,app,play_store,12,4,345.1,meta,remarketing,ag1,paid,0
102675,Wed,6,Android,0,1,Male,38.0,Bangalore,Rajasthan,0,0,0,0,0,0,0,0,2.0,OnePlus,Nord,Airtel,Bengali,Android,15,app,app_store,4,3,204.9,organic,remarketing,ag2,paid,0
102676,Sun,0,iOS,1,1,Male,21.0,Delhi,Delhi,0,1,0,1,0,0,0,0,2.0,Apple,Reno,Vi,Marathi,iOS,11,app,play_store,9,1,334.9,influencer,none,ag3,crm,1
102677,Thu,15,Android,0,1,Female,37.0,Jaipur,Delhi,0,1,0,0,0,0,0,0,2.0,Apple,Nord,Jio,Bengali,iOS,13,app,app_store,9,6,12.9,referral,none,none,none,0
102678,Fri,5,Android,0,1,Female,19.0,Unknown,Karnataka,0,0,0,0,0,0,0,0,1.0,Apple,iPhone 13,BSNL,Hindi,Android,14,app,play_store,12,2,74.9,influencer,remarketing,ag2,crm,0
102679,Fri,6,Android,1,1,Male,19.0,Mumbai,Unknown,1,0,0,0,0,0,0,1,1.1,Xiaomi,iPhone 13,Jio,Tamil,Android,11,app,web,10,5,200.9,organic,none,none,organic,0
102680,Sat,11,iOS,0,2,Female,46.0,Delhi,Rajasthan,0,0,0,0,0,0,0,0,1.1,Apple,Y21,Jio,Tamil,Android,11,app,play_store,6,1,203.5,organic,generic,ag2,organic,0
102681,Wed,22,Android,0,3,Female,39.0,Indore,Rajasthan,0,1,0,1,1,1,0,0,2.1,Apple,A12,Jio,Hindi,iOS,17,app,play_store,9,2,94.1,organic,generic,ag3,paid,1
102682,Tue,8,Android,0,1,Male,47.0,Pune,Maharashtra,0,0,0,0,0,0,0,0,1.0,Apple,Y21,Jio,Marathi,Android,17,web,play_store,14,6,229.8,organic,generic,ag2,none,0
102683,Sat,10,Android,0,4,Female,27.0,Delhi,Karnataka,0,0,0,0,1,0,0,1,1.1,Samsung,iPhone 13,Vi,English,Android,13,app,web,8,3,138.3,organic,activation,none,paid,1
102684,Fri,9,Android,1,1,Female,31.0,Jaipur,Karnataka,0,0,0,0,0,0,0,0,1.1,Xiaomi,Reno,Vi,English,Android,13,app,play_store,6,3,609.1,google,generic,ag1,organic,1
102685,Thu,20,Android,1,1,Female,34.0,Delhi,Unknown,0,1,0,1,0,1,0,0,1.2,Xiaomi,Reno,BSNL,Bengali,Android,15,app,play_store,6,2,267.2,google,none,ag2,organic,1
102686,Fri,0,Android,0,1,Female,30.0,Jaipur,Karnataka,0,0,1,0,0,0,0,0,1.2,Samsung,Y21,Other,Marathi,Android,13,app,play_store,4,3,709.6,meta,generic,ag2,paid,1
102687,Thu,17,Android,0,1,Female,24.0,Bangalore,Rajasthan,0,0,0,0,0,0,0,0,1.0,Xiaomi,A12,Other,Bengali,Android,13,app,web,15,5,477.5,influencer,generic,ag1,none,1
102688,Sat,3,Android,1,1,Male,23.0,Indore,Maharashtra,0,0,0,0,0,1,0,0,1.0,Oppo,Nord,Jio,Marathi,Android,17,app,play_store,10,4,585.5,influencer,remarketing,none,crm,1
102689,Wed,4,Android,0,1,Female,32.0,Unknown,Karnataka,1,0,0,1,0,0,0,1,1.1,Xiaomi,Note 10,Airtel,Marathi,Android,14,app,app_store,7,3,288.7,google,brand,ag3,paid,0
102690,Fri,8,iOS,0,2,Male,21.0,Bangalore,Maharashtra,0,0,1,0,0,1,0,0,1.2,Xiaomi,iPhone 13,Jio,Marathi,Android,11,app,play_store,10,2,113.2,meta,activation,ag1,paid,0
102691,Sun,16,Android,1,1,Female,21.0,Unknown,Unknown,0,0,0,0,0,1,0,0,1.2,Apple,Reno,Airtel,English,Android,13,app,app_store,6,2,178.1,google,generic,ag3,organic,0
102692,Thu,2,iOS,1,1,Male,33.0,Pune,Karnataka,0,0,0,0,0,1,0,0,1.1,Samsung,A12,Airtel,Bengali,Android,12,app,play_store,14,3,394.4,referral,brand,ag1,none,0
102693,Wed,15,Android,0,1,Male,29.0,Pune,Rajasthan,0,1,0,1,0,0,0,0,1.1,Vivo,Note 10,Jio,Hindi,iOS,17,app,play_store,16,5,136.8,meta,remarketing,ag3,organic,0
102694,Tue,4,Android,0,3,Female,37.0,Jaipur,Maharashtra,0,1,1,0,0,0,0,0,2.1,OnePlus,iPhone 13,BSNL,Hindi,Android,15,web,app_store,7,4,452.5,organic,activation,ag1,paid,0
102695,Thu,15,Android,1,1,Male,27.0,Indore,MP,0,0,0,0,0,0,0,0,2.0,Apple,A12,Airtel,Tamil,Android,13,app,play_store,15,3,445.4,referral,remarketing,none,none,0
102696,Sat,2,Android,1,1,Female,25.0,Bangalore,Unknown,1,1,0,0,0,0,0,0,1.0,Oppo,iPhone 13,Jio,English,Android,13,app,play_store,10,0,487.0,organic,remarketing,ag1,organic,0
102697,Tue,19,iOS,1,1,Male,33.0,Indore,Karnataka,0,0,0,1,0,0,0,1,1.0,Xiaomi,A12,Jio,Hindi,iOS,13,app,play_store,8,6,75.0,influencer,none,ag3,crm,0
102698,Tue,14,Web,0,1,Female,24.0,Bangalore,Rajasthan,0,0,0,0,0,0,0,0,2.1,Apple,iPhone 13,Jio,Hindi,Android,13,web,play_store,4,4,104.9,meta,remarketing,ag1,none,0
102699,Mon,2,Android,1,1,Male,25.0,Jaipur,Maharashtra,0,0,0,0,1,0,0,0,1.2,Vivo,iPhone 13,Airtel,Bengali,Android,15,app,play_store,9,3,436.5,influencer,brand,ag3,organic,1
102700,Fri,19,Android,0,1,Male,25.0,Jaipur,Delhi,0,0,0,0,1,0,0,0,2.0,Oppo,Reno,Vi,Tamil,Android,14,app,app_store,6,2,1056.8,referral,generic,ag1,none,1
102701,Thu,13,Android,1,1,Male,28.0,Jaipur,Rajasthan,0,1,0,0,0,0,0,0,1.2,Xiaomi,Nord,Airtel,Bengali,Android,14,app,app_store,7,2,47.4,google,generic,ag2,none,1
102702,Tue,15,Android,0,1,Female,44.0,Mumbai,Rajasthan,0,1,0,0,0,0,0,0,2.1,Xiaomi,A12,Vi,English,iOS,15,app,app_store,7,1,715.0,influencer,activation,ag2,organic,0
102703,Mon,16,Android,0,1,Female,19.0,Indore,Delhi,1,0,0,0,0,0,0,0,2.1,Vivo,Y21,Vi,Bengali,Android,13,app,app_store,7,2,553.1,google,generic,ag3,crm,0
102704,Sat,23,Android,1,1,Female,40.0,Unknown,Delhi,0,0,0,0,0,0,0,0,2.1,OnePlus,Note 10,BSNL,Marathi,iOS,17,app,app_store,12,1,572.4,meta,generic,ag3,none,1
102705,Wed,19,Web,0,1,Unknown,36.0,Pune,MP,0,0,1,0,0,1,0,0,1.0,Vivo,iPhone 13,Other,Bengali,Android,11,app,play_store,15,2,746.9,google,remarketing,ag1,organic,0
102706,Sun,22,Android,0,1,Female,43.0,Bangalore,MP,1,1,0,0,0,1,0,0,1.0,Vivo,Nord,Jio,English,Android,16,app,play_store,7,6,240.2,organic,activation,none,none,1
102707,Sun,17,iOS,1,1,Unknown,55.0,Mumbai,MP,0,0,0,0,0,1,0,0,1.2,Oppo,Reno,Jio,Tamil,iOS,17,app,play_store,8,3,282.6,google,brand,ag1,paid,0
102708,Thu,17,iOS,0,3,Male,41.0,Pune,Rajasthan,0,0,0,0,0,0,0,0,1.1,OnePlus,Y21,Airtel,Bengali,iOS,13,app,play_store,6,4,376.4,influencer,brand,ag1,paid,0
102709,Tue,21,iOS,1,1,Male,37.0,Bangalore,Rajasthan,0,1,0,0,0,0,0,0,1.0,Oppo,iPhone 13,Other,Hindi,Android,11,app,play_store,3,1,640.4,meta,generic,ag3,none,0
102710,Sun,13,Android,0,1,Male,20.0,Mumbai,Rajasthan,0,1,0,0,0,0,0,0,2.0,Apple,A12,BSNL,English,Android,17,app,play_store,2,5,165.0,meta,none,none,none,0
102711,Fri,17,Android,0,1,Male,21.0,Pune,MP,1,0,0,0,0,0,0,1,2.0,Vivo,Note 10,Jio,Hindi,Android,16,app,play_store,5,2,42.1,meta,brand,ag1,crm,1
102712,Sun,14,Android,1,2,Male,33.0,Pune,Maharashtra,0,1,0,1,0,0,0,1,2.0,Xiaomi,Y21,Airtel,Bengali,Android,12,app,play_store,11,1,523.3,referral,remarketing,none,paid,1
102713,Sun,14,Android,0,1,Male,18.0,Mumbai,Rajasthan,0,0,0,1,0,1,0,0,2.1,Samsung,Note 10,BSNL,Tamil,Android,14,app,play_store,9,2,627.5,influencer,none,ag1,none,0
102714,Sun,5,Android,1,1,Female,35.0,Pune,Rajasthan,1,0,0,0,0,0,0,1,1.2,Xiaomi,iPhone 13,Other,Tamil,Android,14,app,app_store,7,3,16.8,influencer,activation,ag3,organic,0
102715,Mon,14,Web,0,1,Female,18.0,Bangalore,Rajasthan,0,0,0,0,0,0,0,0,2.1,Vivo,Nord,Airtel,Bengali,Android,11,web,play_store,8,3,118.2,influencer,activation,ag1,organic,1
102716,Tue,17,iOS,1,1,Unknown,39.0,Unknown,MP,0,0,0,0,0,0,0,0,2.0,Xiaomi,Reno,BSNL,English,Android,12,app,app_store,10,3,395.2,meta,generic,ag3,organic,1
102717,Fri,3,iOS,0,1,Female,27.0,Bangalore,Karnataka,0,0,1,0,0,1,0,0,2.0,Apple,Reno,Other,Marathi,Android,14,app,play_store,9,3,348.4,meta,generic,none,organic,0
102718,Tue,22,iOS,0,4,Male,31.0,Pune,MP,1,0,0,0,0,0,0,0,2.1,Vivo,Y21,Jio,Bengali,Android,12,app,play_store,11,2,422.0,referral,remarketing,ag2,organic,1
102719,Thu,7,Android,1,1,Male,24.0,Delhi,Karnataka,0,0,0,0,0,0,0,0,2.0,Oppo,iPhone 13,Other,Bengali,Android,14,app,app_store,7,2,132.0,google,generic,none,organic,0
102720,Thu,14,Android,0,1,Male,18.0,Jaipur,MP,0,0,0,0,0,0,0,0,2.0,Samsung,Reno,Airtel,Tamil,Android,11,web,play_store,8,1,728.8,organic,activation,ag1,none,0
102721,Thu,2,Android,1,1,Male,40.0,Mumbai,Maharashtra,0,0,1,0,0,1,0,0,1.2,Vivo,iPhone 13,Jio,Bengali,Android,14,app,play_store,10,1,229.4,organic,remarketing,ag2,none,0
102722,Sat,14,Android,1,1,Male,41.0,Delhi,Maharashtra,0,0,0,1,0,0,0,0,2.0,Xiaomi,Reno,Vi,Bengali,Android,14,app,play_store,6,3,525.2,google,none,none,paid,0
102723,Sun,12,iOS,1,1,Female,27.0,Bangalore,Rajasthan,1,0,0,0,0,0,0,0,2.1,OnePlus,Note 10,Airtel,Tamil,iOS,17,app,play_store,3,0,355.6,meta,remarketing,none,organic,0
102724,Sat,8,Android,1,1,Male,35.0,Pune,MP,0,0,1,0,0,0,0,0,2.1,Xiaomi,Nord,Vi,Tamil,Android,11,app,play_store,11,4,777.6,google,generic,ag3,crm,1
102725,Mon,1,Android,0,4,Female,27.0,Indore,Karnataka,1,0,0,0,0,0,0,1,1.1,Vivo,Y21,Other,English,iOS,17,app,web,6,2,298.1,google,generic,ag3,crm,0
102726,Thu,23,Android,0,1,Female,32.0,Unknown,Karnataka,0,0,0,0,0,0,0,1,2.0,OnePlus,Note 10,BSNL,Hindi,Android,15,app,play_store,8,2,328.6,referral,brand,ag3,crm,1
102727,Fri,7,Android,0,1,Male,36.0,Indore,Maharashtra,1,0,0,0,0,0,0,1,1.1,Oppo,Note 10,Jio,Bengali,Android,15,app,play_store,7,2,72.2,referral,remarketing,ag3,paid,0
102728,Tue,19,Android,0,1,Male,34.0,Jaipur,Rajasthan,0,0,0,1,0,1,0,0,2.1,Oppo,iPhone 13,Airtel,Marathi,Android,14,app,play_store,6,2,258.3,meta,none,ag1,organic,0
102729,Sun,16,iOS,0,1,Female,41.0,Delhi,Karnataka,0,0,0,0,0,0,0,0,1.1,Vivo,iPhone 13,Jio,Marathi,Android,15,app,app_store,6,2,1453.9,influencer,generic,none,paid,1
102730,Wed,12,Android,0,1,Male,34.0,Delhi,MP,1,0,0,1,0,0,0,0,2.0,Xiaomi,iPhone 13,Other,Bengali,iOS,17,app,play_store,6,2,191.3,meta,brand,ag2,organic,0
102731,Fri,0,Android,0,1,Male,30.0,Delhi,Rajasthan,1,0,0,0,0,0,0,0,1.0,Xiaomi,A12,Other,Bengali,Android,13,app,play_store,8,2,452.2,referral,generic,none,paid,1
102732,Sun,1,Android,0,1,Male,24.0,Bangalore,Unknown,0,1,0,0,0,0,0,0,1.2,Oppo,Y21,BSNL,Tamil,Android,15,app,play_store,10,2,225.2,referral,generic,none,paid,0
102733,Sat,14,Android,0,1,Male,26.0,Jaipur,MP,0,0,0,1,0,0,0,0,2.0,OnePlus,Y21,BSNL,English,Android,12,app,play_store,13,3,668.1,meta,brand,ag2,paid,0
102734,Sat,11,Android,1,1,Male,36.0,Unknown,MP,0,0,0,0,0,0,0,0,1.1,Xiaomi,Reno,Airtel,English,iOS,13,app,play_store,10,3,210.0,google,activation,ag1,organic,0
102735,Fri,13,Web,0,1,Female,18.0,Jaipur,Maharashtra,0,0,0,0,0,0,0,0,1.1,Samsung,Reno,Jio,Tamil,Android,15,app,play_store,7,2,360.5,referral,remarketing,ag1,none,0
102736,Sat,1,Android,0,1,Male,39.0,Bangalore,MP,0,0,0,0,0,0,0,0,1.1,Samsung,Nord,Airtel,Marathi,Android,13,app,play_store,6,3,280.4,organic,none,ag2,organic,1
102737,Thu,17,Android,1,3,Male,28.0,Jaipur,Delhi,0,1,0,1,0,1,0,0,2.1,Samsung,A12,Vi,Hindi,Android,16,app,play_store,8,5,327.4,influencer,activation,ag3,organic,1
102738,Mon,21,Android,0,1,Male,23.0,Unknown,Rajasthan,0,0,0,0,1,0,0,0,2.0,Samsung,Nord,Other,Marathi,iOS,13,app,app_store,3,4,747.5,influencer,activation,none,none,0
102739,Tue,6,Android,1,1,Female,21.0,Pune,Delhi,0,0,0,0,0,0,0,1,1.1,Apple,Nord,Vi,Marathi,Android,15,app,app_store,11,1,316.0,organic,none,ag1,organic,0
102740,Mon,22,Android,0,1,Male,35.0,Bangalore,MP,0,0,0,0,0,0,0,0,1.0,Samsung,A12,Vi,Hindi,Android,12,app,play_store,6,2,291.1,referral,generic,ag1,none,0
102741,Sun,5,Android,0,1,Male,30.0,Pune,MP,1,1,0,0,0,0,0,0,2.0,Apple,A12,Jio,Hindi,iOS,12,app,play_store,9,2,258.8,organic,none,ag1,crm,0
102742,Tue,13,Android,1,1,Female,43.0,Pune,Maharashtra,0,0,0,1,0,1,0,1,2.1,Xiaomi,A12,Vi,English,Android,13,app,play_store,8,0,490.2,referral,generic,ag2,paid,1
102743,Tue,7,iOS,1,3,Male,20.0,Delhi,Maharashtra,0,0,0,0,0,0,0,0,2.0,OnePlus,Nord,Vi,Hindi,Android,15,app,play_store,12,3,142.9,meta,activation,ag2,none,0
102744,Mon,21,Android,0,1,Male,25.0,Indore,Unknown,1,0,0,0,0,0,0,0,2.1,Oppo,Y21,BSNL,Tamil,Android,12,app,web,9,4,188.9,influencer,none,none,organic,1
102745,Fri,1,Android,1,1,Male,29.0,Unknown,Maharashtra,0,0,0,1,0,1,0,1,2.1,OnePlus,Nord,Airtel,Hindi,Android,16,app,play_store,8,2,339.9,organic,activation,ag2,none,0
102746,Tue,16,Android,0,1,Female,24.0,Delhi,Unknown,0,0,0,0,0,0,0,0,1.2,Samsung,Note 10,BSNL,Marathi,Android,15,app,play_store,7,3,146.5,meta,remarketing,none,crm,0
102747,Mon,4,Android,0,1,Unknown,30.0,Bangalore,Maharashtra,0,0,0,0,0,0,0,0,1.2,Samsung,Reno,Jio,Tamil,Android,15,web,play_store,10,4,557.8,referral,remarketing,ag1,organic,0
102748,Tue,13,iOS,0,1,Male,33.0,Mumbai,Unknown,0,0,0,0,0,0,0,0,1.0,Samsung,iPhone 13,Airtel,Hindi,Android,14,app,play_store,7,2,185.2,meta,none,none,none,0
102749,Wed,23,iOS,0,3,Male,34.0,Bangalore,Karnataka,0,0,0,1,0,0,0,0,1.1,OnePlus,Y21,Airtel,English,Android,14,app,play_store,10,1,767.8,influencer,generic,none,paid,0
102750,Fri,19,Android,0,1,Male,42.0,Unknown,Maharashtra,0,0,0,0,0,0,0,0,2.0,Apple,Note 10,Other,English,Android,14,app,play_store,7,6,127.5,influencer,generic,ag1,none,1
102751,Thu,20,iOS,1,4,Female,20.0,Indore,MP,1,1,0,0,0,0,0,0,1.1,Samsung,Y21,Other,Marathi,iOS,16,app,play_store,10,6,104.6,google,brand,ag2,organic,0
102752,Tue,20,iOS,0,1,Female,33.0,Bangalore,Unknown,0,1,0,1,0,0,0,0,2.0,Apple,Note 10,Vi,Bengali,Android,15,web,app_store,8,2,480.6,google,remarketing,none,paid,0
102753,Wed,21,iOS,0,1,Female,25.0,Indore,MP,1,0,0,0,1,0,0,0,1.0,Samsung,iPhone 13,Airtel,Marathi,Android,16,web,play_store,10,1,229.8,organic,generic,ag3,crm,0
102754,Thu,2,Android,0,1,Female,33.0,Mumbai,Unknown,0,0,1,0,0,0,0,0,1.0,OnePlus,iPhone 13,Airtel,Hindi,Android,11,app,play_store,1,3,629.1,influencer,remarketing,ag2,paid,0
102755,Thu,4,Android,1,1,Unknown,33.0,Mumbai,Rajasthan,0,1,0,1,0,0,0,0,2.0,Oppo,Y21,Other,Marathi,iOS,15,app,app_store,8,1,150.5,referral,remarketing,ag1,none,0
102756,Sun,15,Android,1,4,Female,22.0,Jaipur,Unknown,0,1,0,0,0,0,0,0,2.1,Samsung,Nord,Vi,Tamil,Android,12,app,play_store,6,3,410.1,influencer,brand,ag3,organic,1
102757,Tue,17,iOS,1,1,Female,23.0,Pune,Delhi,0,0,0,0,0,0,0,1,1.2,Apple,Note 10,Other,Marathi,Android,12,app,play_store,7,1,137.2,meta,brand,ag3,paid,0
